d e h e	465	0.000465
u s	465	0.000465
g e r	462	0.000462
p o t i	462	0.000462
g i h	462	0.000462
n e	460	0.00046
s a r h	459	0.000459
d a h i	459	0.000459
t i n	458	0.000458
d a i	455	0.000455
n a h a h	451	0.000451
n u n i	451	0.000451
k e l	451	0.000451
o p o t	449	0.000449
s t a s	448	0.000448
b e g i	447	0.000447
u a l	447	0.000447
m e t a h	444	0.000444
s t a r a	444	0.000444
m e t i	443	0.000443
a r s	442	0.000442
h e r h	442	0.000442
k o n s	442	0.000442
s e d e h	441	0.000441
p e n	440	0.00044
s k o r h	440	0.00044
m a r a	439	0.000439
s u l	436	0.000436
n a h a s	433	0.000433
b a r h	431	0.000431
m e t a	431	0.000431
k o i	430	0.00043
s a r a	429	0.000429
h i s	429	0.000429
h o r a	429	0.000429
k o i n	427	0.000427
s t a r i	427	0.000427
t u s	425	0.000425
a n s	423	0.000423
g i n i n	423	0.000423
d e h i l h	423	0.000423
l o n	420	0.00042
k o r i	419	0.000419
s u r o	419	0.000419
d a h a r	419	0.000419
m e r	417	0.000417
n e s	414	0.000414
n a r s	412	0.000412
k a r h	410	0.00041
k i n i	410	0.00041
g a r h	409	0.000409
k a s	408	0.000408
g u r o	407	0.000407
d a h a r h	406	0.000406
h e r o	405	0.000405
d u	404	0.000404
g o n	404	0.000404
t i l	403	0.000403
g a s	400	0.0004
o k i	400	0.0004
s a r o	399	0.000399
k u n i	399	0.000399
p o r s	397	0.000397
s t u n	397	0.000397
u r i	397	0.000397
s a n s	395	0.000395
m u g i	393	0.000393
p a r s	392	0.000392
p u r	391	0.000391
g o r h	391	0.000391
h u r s	391	0.000391
s a r i	389	0.000389
d a h a	389	0.000389
l o r	387	0.000387
b e g i h	386	0.000386
h a r h o	384	0.000384
h i l e k	384	0.000384
b o n	382	0.000382
p o r a	381	0.000381
s t a h a	381	0.000381
g e n	379	0.000379
h o n	376	0.000376
k a r a	376	0.000376
m a r i	376	0.000376
b e g i n	376	0.000376
s t e r	373	0.000373
b a r a	373	0.000373
s u r h	371	0.000371
b i l e k	371	0.000371
u r s	368	0.000368
h u r i	367	0.000367
s t a h i	366	0.000366
h o n s	364	0.000364
l e k o	362	0.000362
m o r	362	0.000362
g a r a	361	0.000361
l o n s	359	0.000359
s k u	359	0.000359
s t a h a r s	359	0.000359
b a r i	358	0.000358
d a h a r s	358	0.000358
l e k i n	357	0.000357
h a h a r s	357	0.000357
g u r h	357	0.000357
e g i	356	0.000356
b e r o	356	0.000356
g i l	356	0.000356
n o s	356	0.000356
d a h a s	355	0.000355
b e s	355	0.000355
s t a h a r h	353	0.000353
b e h	353	0.000353
h a h i	352	0.000352
e h i	350	0.00035
s t a h a r	349	0.000349
d e h i l	348	0.000348
d a h a h	348	0.000348
d a r s	348	0.000348
b e h i l h	347	0.000347
s t a r o	347	0.000347
h a h a	344	0.000344
s t a n s	343	0.000343
b e l h	342	0.000342
d e n	342	0.000342
h a h a r h	342	0.000342
m u g i n	342	0.000342
s k i n	341	0.000341
b o l	341	0.000341
n a r h	340	0.00034
m a r o	340	0.00034
b e n i	340	0.00034
g e l	337	0.000337
o r h	336	0.000336
h a l s	335	0.000335
g a r i	335	0.000335
a r h	335	0.000335
h a h a r	335	0.000335
p o t o k	335	0.000335
s a h a r	334	0.000334
h e h i	334	0.000334
g o n s	334	0.000334
m u g i h	334	0.000334
d o k i	333	0.000333
k a r i	333	0.000333
l a p o t	333	0.000333
h e d e h	333	0.000333
b a r o	332	0.000332
s o n	332	0.000332
n a h i s	332	0.000332
k u r s	332	0.000332
h e n	331	0.000331
s a h i	329	0.000329
o r s	329	0.000329
e r s	328	0.000328
s u s o	326	0.000326
h e g i	326	0.000326
h o r o	326	0.000326
s t i r i	326	0.000326
k o r h o	325	0.000325
s k o r s	324	0.000324
g o r s	322	0.000322
t a r h	321	0.000321
s k o r a	320	0.00032
a r a	319	0.000319
b e r h	319	0.000319
l a r	319	0.000319
s a h a r s	318	0.000318
p o n	316	0.000316
b e h e	316	0.000316
l o s	315	0.000315
b a h i	314	0.000314
p o t o	314	0.000314
s t u n i	313	0.000313
l e k o r s	313	0.000313
b o r h	312	0.000312
k u r i	312	0.000312
b o n s	311	0.000311
t o k i	310	0.00031
h o k i	310	0.00031
e g i h	308	0.000308
s e g i	307	0.000307
b e l e k	307	0.000307
t a s	306	0.000306
g u s	306	0.000306
l e k i s	306	0.000306
e g i n	306	0.000306
m u r	306	0.000306
g i n i h	304	0.000304
h a h a h	304	0.000304
s a h a	304	0.000304
s t a h a h	303	0.000303
g a r o	302	0.000302
h a n a h	300	0.0003
b a h a r	299	0.000299
o r a	299	0.000299
b a g i	299	0.000299
l e k	299	0.000299
n a r a	299	0.000299
a r i	298	0.000298
s t i n	297	0.000297
p i	297	0.000297
t e n	296	0.000296
k a r o	295	0.000295
s p e	295	0.000295
s t a h a s	294	0.000294
t a r i	294	0.000294
s i l e k	293	0.000293
n a n	293	0.000293
b a h a r h	293	0.000293
l e k u s	293	0.000293
u r o	292	0.000292
h e g i h	292	0.000292
h e g i n	292	0.000292
n a h	291	0.000291
d a n s	290	0.00029
b u r i	290	0.00029
l e k o r	290	0.00029
s i n i	289	0.000289
b a h a	288	0.000288
m e t e g	286	0.000286
k e r s	284	0.000284
g i n i s	283	0.000283
m a n s	282	0.000282
s i s	281	0.000281
b u r s	281	0.000281
s t o r	280	0.00028
b i h i	280	0.00028
b a h a r s	280	0.00028
k o n o s	280	0.00028
p o t e g	280	0.00028
b i r i	280	0.00028
t a r a	280	0.00028
d e h e g	279	0.000279
l e r	279	0.000279
g i h a r h	278	0.000278
d e m e t	276	0.000276
o k i n	276	0.000276
s e g i n	275	0.000275
b e h i l	274	0.000274
u i n	274	0.000274
d a r h	274	0.000274
g i h i l h	273	0.000273
t u n	272	0.000272
n a b	272	0.000272
p o n s	271	0.000271
h a r h o r h	271	0.000271
u a l s	270	0.00027
u r h	268	0.000268
e n i	267	0.000267
s a h a h	266	0.000266
s t i l	265	0.000265
p a r h	265	0.000265
p o r o	264	0.000264
s a h a r h	264	0.000264
d a h	264	0.000264
s t u r s	263	0.000263
b i s	262	0.000262
h a h a s	262	0.000262
d e h e h	262	0.000262
m e t e	262	0.000262
s o n s	262	0.000262
p a r a	261	0.000261
s e g i h	260	0.00026
t e g i	260	0.00026
g i h a	260	0.00026
s o l	259	0.000259
e p o t	259	0.000259
d e h e r h	259	0.000259
s o r h	259	0.000259
g a n	258	0.000258
e r h	258	0.000258
k e h i	256	0.000256
e l	256	0.000256
s k o r o	256	0.000256
t a h i	254	0.000254
g i l e k	253	0.000253
u n	253	0.000253
b i o s	253	0.000253
h u r o	253	0.000253
m e t i s	253	0.000253
k u r h	252	0.000252
s k a r s	252	0.000252
l o n o s	252	0.000252
a s	251	0.000251
p o t e	251	0.000251
b o s	251	0.000251
n a r i	250	0.00025
t a h a	250	0.00025
h a g i	250	0.00025
e h i s	249	0.000249
g o r a	249	0.000249
k u r o	249	0.000249
a r o	248	0.000248
h o s	248	0.000248
t a r o	248	0.000248
d a h i s	247	0.000247
g o s	247	0.000247
d e h e l h	246	0.000246
t i n i	245	0.000245
l e p o t	245	0.000245
h o l	244	0.000244
s p o r	244	0.000244
l e k a	243	0.000243
m u k u s	243	0.000243
t i l e k	242	0.000242
b a g i n	242	0.000242
h u r h	242	0.000242
l o l	241	0.000241
e r o	240	0.00024
l e k a h	240	0.00024
g o r o	240	0.00024
b e l h e	240	0.00024
n a r o	240	0.00024
l e k a r	239	0.000239
o k i s	239	0.000239
o h o	237	0.000237
g i h a h	236	0.000236
b a h a s	235	0.000235
g i h a r	235	0.000235
s p a	235	0.000235
s a h a s	234	0.000234
n a h a n s	234	0.000234
s u r a	234	0.000234
o p o	234	0.000234
a g i h	234	0.000234
b a n s	233	0.000233
a p o t	232	0.000232
d o k i n	232	0.000232
a g i	232	0.000232
k o r h o r h	232	0.000232
g i h a r s	232	0.000232
s k o n	232	0.000232
s a g i n	231	0.000231
h e r i	231	0.000231
d e h e r s	231	0.000231
k o r u	230	0.00023
b a h a h	230	0.00023
p e r s	230	0.00023
k a l s	230	0.00023
h e r a	230	0.00023
m a s	230	0.00023
d a s	229	0.000229
l e k a r h	229	0.000229
s a g i	229	0.000229
h a h i s	229	0.000229
p o t o r h	228	0.000228
d a r a	228	0.000228
k u m e t	228	0.000228
h u n	228	0.000228
h a g i n	227	0.000227
d o h o	226	0.000226
k e n i	225	0.000225
s k e r	225	0.000225
d e k o r h	225	0.000225
g u r a	225	0.000225
p a r i	224	0.000224
l e p e g	223	0.000223
t u n i	223	0.000223
t a h a r h	223	0.000223
s t u r i	223	0.000223
m e t a r h	223	0.000223
s k i n i	223	0.000223
s k u r	223	0.000223
d e h u r s	223	0.000223
t a n s	222	0.000222
h o r i	222	0.000222
n a h u r h	222	0.000222
b o r s	221	0.000221
h a r u	221	0.000221
e p e g	221	0.000221
d o r h	221	0.000221
t e g i n	221	0.000221
a g i n	221	0.000221
h a g i h	220	0.00022
o l	219	0.000219
d e s	219	0.000219
h o k i n	219	0.000219
s u s o r h	218	0.000218
n a h a l h	218	0.000218
i k u s	218	0.000218
n a d e h	218	0.000218
b a h i s	218	0.000218
o r o	218	0.000218
b u r o	218	0.000218
t a h a r	217	0.000217
b a g i h	216	0.000216
g i h i l	216	0.000216
s e n i	216	0.000216
s t a h	215	0.000215
b i d e h	214	0.000214
m e t a r	214	0.000214
p e g o	214	0.000214
b u r h	214	0.000214
k i s	213	0.000213
t a h a r s	213	0.000213
l e k u	213	0.000213
k o n o	213	0.000213
d e h u r h	213	0.000213
d i l	213	0.000213
l o h o	212	0.000212
p o t i s	212	0.000212
h e h i s	211	0.000211
p e n i	211	0.000211
l e k a r s	210	0.00021
b e r i	210	0.00021
k a n	210	0.00021
t a h a s	210	0.00021
d a r i	209	0.000209
h a h	209	0.000209
l e k a l h	208	0.000208
g o n o s	207	0.000207
i o	207	0.000207
s a n a h	207	0.000207
m u k u	206	0.000206
s t e n	206	0.000206
g i h a s	206	0.000206
p a h a	206	0.000206
m u s o	206	0.000206
s a h i s	206	0.000206
t e g i h	205	0.000205
s a h	204	0.000204
g e h i	204	0.000204
b e h e h	204	0.000204
t o k i n	204	0.000204
l i l	204	0.000204
p a h a r	203	0.000203
d e h e s	203	0.000203
t e r s	203	0.000203
d i h i	203	0.000203
t o r h	202	0.000202
s k o i n	202	0.000202
m e t a r s	202	0.000202
h a b	201	0.000201
s t a h i s	201	0.000201
m e n i	201	0.000201
d e m	200	0.0002
g i n i l h	200	0.0002
h o r h o	200	0.0002
d e l h	199	0.000199
m e s o	199	0.000199
s k u s	199	0.000199
p e r o	198	0.000198
t o k i s	198	0.000198
b e h e r s	198	0.000198
b a l s	197	0.000197
h o k i s	197	0.000197
t i s	197	0.000197
h a r s t a h	196	0.000196
h i l i	196	0.000196
g a h a r s	195	0.000195
p a n	195	0.000195
k e r h	195	0.000195
p a r o	195	0.000195
l i n	195	0.000195
h a s a	195	0.000195
l e k u r s	195	0.000195
s t a g i	194	0.000194
p a h i	194	0.000194
g i s	194	0.000194
m e t e m	194	0.000194
d e l e k	193	0.000193
p e r h	193	0.000193
k u s o	193	0.000193
l a p o	193	0.000193
p o t e m	193	0.000193
d a i n	192	0.000192
n a h u r s	192	0.000192
u n i	192	0.000192
b o r a	192	0.000192
l e k u r h	192	0.000192
s k a r h	191	0.000191
l a p a h	191	0.000191
d a h a n s	191	0.000191
s t a l s	191	0.000191
s t u r o	190	0.00019
p e g a h	190	0.00019
s o r s	190	0.00019
l e n	190	0.00019
d o r s	189	0.000189
s a l s	189	0.000189
n a h u	189	0.000189
s a g i h	189	0.000189
k e r o	189	0.000189
d e h a	188	0.000188
b i a	188	0.000188
h e s o	187	0.000187
p a h a r h	187	0.000187
g i r i	187	0.000187
t a h a h	187	0.000187
d a r o	187	0.000187
b e h e g	187	0.000187
d e g i	187	0.000187
n a h a l	186	0.000186
p o r i	186	0.000186
s e r	186	0.000186
b i n i n	186	0.000186
b o n o s	185	0.000185
d e k i	185	0.000185
n a h a g	184	0.000184
m u k u r s	184	0.000184
d u r s	184	0.000184
g a h a	184	0.000184
b i h i s	184	0.000184
a m a	183	0.000183
p o k i	183	0.000183
d o h o r h	183	0.000183
b i l i	182	0.000182
s t u r h	182	0.000182
i k u	182	0.000182
m i	182	0.000182
p e h i	181	0.000181
e s	181	0.000181
b e h e l h	181	0.000181
d u r i	181	0.000181
k o k i	180	0.00018
m o n	180	0.00018
d o k i s	179	0.000179
s t a n a h	179	0.000179
u i h	178	0.000178
d e r s	178	0.000178
a l s	178	0.000178
h a r h o r s	178	0.000178
g a h i	178	0.000178
d e h e r	178	0.000178
h a s o	178	0.000178
p o i h	177	0.000177
g i n i l	177	0.000177
p a h a r s	177	0.000177
p o s	177	0.000177
d e h a r h	177	0.000177
t u r i	177	0.000177
d e h u	176	0.000176
s t a g i n	176	0.000176
s k o n s	176	0.000176
k i l	176	0.000176
b a d e h	176	0.000176
h e i n	176	0.000176
g o h o	175	0.000175
l e k o l	175	0.000175
d e g i h	175	0.000175
l e k u m	175	0.000175
m e m e t	174	0.000174
g i o s	174	0.000174
h a h a n s	174	0.000174
d o r a	174	0.000174
h o n o s	173	0.000173
s t i n i	173	0.000173
o h i	173	0.000173
l a l	173	0.000173
s t a g i h	172	0.000172
m e l h	172	0.000172
d a h a l	172	0.000172
p o i s	172	0.000172
n a h i l h	172	0.000172
b e h e r h	171	0.000171
b e i	171	0.000171
b o r o	170	0.00017
s o n o s	170	0.00017
s t a h a l h	170	0.00017
p u	170	0.00017
s k a s	169	0.000169
n e g i	169	0.000169
u r a	168	0.000168
n o s a	168	0.000168
s t e g i	168	0.000168
h o n o	168	0.000168
k e h i s	168	0.000168
g u r u	168	0.000168
m e t i n	168	0.000168
g o k i	167	0.000167
m e g i	167	0.000167
u i s	167	0.000167
n o s a h	167	0.000167
h u l	167	0.000167
h a u s	166	0.000166
t o r a	166	0.000166
b e l s	166	0.000166
k e i n	166	0.000166
k a h a	165	0.000165
s t a h a g	165	0.000165
s n e	165	0.000165
a n a h	165	0.000165
d a h u r h	165	0.000165
s k a r a	164	0.000164
s k o r i	164	0.000164
d e h u s	164	0.000164
p o t i l h	163	0.000163
b e r a	163	0.000163
b e u s	163	0.000163
l e k u r	163	0.000163
l e k u n	163	0.000163
b a h	162	0.000162
m e t i l h	162	0.000162
s u d	162	0.000162
i k u r h	162	0.000162
g o i	162	0.000162
l o h o r h	162	0.000162
p a h a s	162	0.000162
l o n o	161	0.000161
h a l k o r h	161	0.000161
d e h a r s	161	0.000161
t o r s	161	0.000161
m e r s	161	0.000161
s k o i	161	0.000161
p e s	161	0.000161
a t a h	161	0.000161
o h o r h	161	0.000161
g a h a r	161	0.000161
i k u r s	161	0.000161
g a h a r h	160	0.00016
s k a r i	160	0.00016
p a s	160	0.00016
m u k u r h	160	0.00016
b o h o	160	0.00016
p e g a r s	160	0.00016
g e n i	160	0.00016
t a h i s	160	0.00016
d a h a l h	159	0.000159
o r i	159	0.000159
d a h u r s	159	0.000159
l e k o n s	159	0.000159
s t i l e k	159	0.000159
e p o	158	0.000158
l e k a s	158	0.000158
s u s o g	158	0.000158
m u k u n	158	0.000158
n a d i	158	0.000158
t i l i	158	0.000158
s t a r h o	158	0.000158
h a r s t a	158	0.000158
s a u s	158	0.000158
h e i s	158	0.000158
s e d e	157	0.000157
d i h i s	157	0.000157
d a h a g	157	0.000157
n u	157	0.000157
n a h u s	157	0.000157
n a n s	157	0.000157
d e h u r	157	0.000157
l e k a l	156	0.000156
p a h a h	156	0.000156
e r a	156	0.000156
b e h u r h	156	0.000156
s t o k i	155	0.000155
a m a r h	155	0.000155
s a m a r	155	0.000155
k o r h o r s	155	0.000155
p a l s	155	0.000155
o p o r h	155	0.000155
l e p o	155	0.000155
b e n a h	155	0.000155
p o r h o	154	0.000154
d o h i	154	0.000154
s k e s	154	0.000154
p e g i s	154	0.000154
k a h a r	154	0.000154
s t a u s	153	0.000153
k o s	153	0.000153
d e m a r	152	0.000152
h a r h i	152	0.000152
p o n o s	152	0.000152
s k u n	152	0.000152
n a h u r	152	0.000152
d o r o	151	0.000151
a t a	151	0.000151
n a b a	151	0.000151
t u r s	151	0.000151
s o r o	151	0.000151
d e h e d	151	0.000151
d e h a s	151	0.000151
g a h a h	151	0.000151
g o n o	151	0.000151
b e h e r	150	0.00015
h u s o	150	0.00015
s i l i	150	0.00015
a p o	150	0.00015
i n	150	0.00015
p e g u r h	150	0.00015
h a l h	149	0.000149
g u n	149	0.000149
b e l o	149	0.000149
a h a	149	0.000149
s t a h a n s	149	0.000149
s a m a	149	0.000149
a m	149	0.000149
s e d e m	149	0.000149
h i s o	149	0.000149
g e r s	149	0.000149
p o t a	148	0.000148
k a n s	148	0.000148
k a h i	148	0.000148
m e g i n	147	0.000147
b e l o h	147	0.000147
h o r h o r h	147	0.000147
m a h a	147	0.000147
t a g i n	147	0.000147
d e m a	147	0.000147
u i l h	147	0.000147
d e k o	147	0.000147
k o r h o s	147	0.000147
n e g i n	147	0.000147
s t a h a l	146	0.000146
b e l h e h	146	0.000146
l o r h	146	0.000146
m o n s	146	0.000146
d e h a r	145	0.000145
s t e g i n	145	0.000145
h a r h o r	145	0.000145
i k u n	145	0.000145
m e l e k	145	0.000145
p a h i s	145	0.000145
t a l s	145	0.000145
b u r a	145	0.000145
g e r h	145	0.000145
s t u s o	145	0.000145
l a p a	144	0.000144
m e t a g	144	0.000144
e h	144	0.000144
b e n s	144	0.000144
d i n i n	144	0.000144
h a r h o k	143	0.000143
b e g o	143	0.000143
m e t a s	143	0.000143
n a h a l s	143	0.000143
l a s a	143	0.000143
s e d e l h	143	0.000143
p e l h	143	0.000143
t a h	142	0.000142
k a h a r s	142	0.000142
k o r h i	142	0.000142
b e l h e g	142	0.000142
g a r h o r h	142	0.000142
h u r a	142	0.000142
t e r h	142	0.000142
e r i	142	0.000142
d e g i n	142	0.000142
h o s a	141	0.000141
m a l s	141	0.000141
s u s o m	141	0.000141
b i n i s	141	0.000141
p e g a r h	141	0.000141
h a s a h	141	0.000141
s a r h o	141	0.000141
m e h i	141	0.000141
p o t a h	140	0.00014
s k e n	140	0.00014
t o r o	140	0.00014
s a m a r h	140	0.00014
h a h a l h	140	0.00014
s t e r s	139	0.000139
d e n i	139	0.000139
b e h e d	139	0.000139
b e h e s	139	0.000139
h o r u	139	0.000139
d e k i n	139	0.000139
g o i n	139	0.000139
s n e s	139	0.000139
k a h a r h	138	0.000138
h e r h o	138	0.000138
m e g i h	138	0.000138
l o s a	138	0.000138
m a h i	138	0.000138
a h a r h	138	0.000138
s o r a	138	0.000138
b e h u r s	138	0.000138
s o g i	138	0.000138
b e h a	138	0.000138
p u r s	138	0.000138
t i r	138	0.000138
s u s o n s	138	0.000138
b a r h o	138	0.000138
h a r h o s	137	0.000137
o n	137	0.000137
g a h a s	137	0.000137
a m a r s	137	0.000137
i k u m	137	0.000137
s e d e k	137	0.000137
g o s a	137	0.000137
g i a	137	0.000137
s a m	136	0.000136
h e l e k	136	0.000136
t a g i	136	0.000136
b e l a s	136	0.000136
b i h	136	0.000136
n a b a h	136	0.000136
l e k e h	136	0.000136
p o t i n	136	0.000136
n a h o	136	0.000136
p o n o	135	0.000135
b e l h e r s	135	0.000135
k e s o	135	0.000135
l a p e g	135	0.000135
d a h i l h	135	0.000135
t e r o	135	0.000135
k u r a	134	0.000134
s k o r h o	134	0.000134
b u s	134	0.000134
h a m a r h	134	0.000134
b e l o s	134	0.000134
s t a m a	134	0.000134
d e r o	133	0.000133
h a r b i	133	0.000133
u r u	133	0.000133
g i n i k	133	0.000133
m a r h o	133	0.000133
m o r h	133	0.000133
d e m a r h	133	0.000133
p e l e k	132	0.000132
s t i s	132	0.000132
t e n i	132	0.000132
b e h u	132	0.000132
b o n o	132	0.000132
n a h a m	131	0.000131
p e g u r s	131	0.000131
h u n i	131	0.000131
m a r h o r h	131	0.000131
s p a r	131	0.000131
p e g a	131	0.000131
m e t e r h	130	0.00013
l i n i	130	0.00013
d e h a h	130	0.00013
m u k u r	130	0.00013
d a h u	130	0.00013
g e r o	130	0.00013
p o t i l	130	0.00013
k o r h o k	130	0.00013
d e r h	129	0.000129
b e l h e r h	129	0.000129
g a r h o	129	0.000129
p o h o	129	0.000129
t u r o	129	0.000129
p o t o r	129	0.000129
g a n s	129	0.000129
b a h u r h	129	0.000129
h e i h	129	0.000129
g o r i	128	0.000128
a m a r	128	0.000128
l a p o r h	128	0.000128
s t e g i h	128	0.000128
m a n a h	127	0.000127
d i l e k	127	0.000127
n a h i l	127	0.000127
l e l e k	127	0.000127
e u	127	0.000127
d a n a h	127	0.000127
h e s o r h	126	0.000126
m e t e n h	126	0.000126
t o l	126	0.000126
o r h o	126	0.000126
l o h i	126	0.000126
k o r h o r	126	0.000126
h e h i l h	126	0.000126
n e g i h	126	0.000126
e n a h	125	0.000125
h e l h	125	0.000125
p e g a r	125	0.000125
b e h u s	125	0.000125
m u s o r h	125	0.000125
o n s	125	0.000125
h a m a	125	0.000125
s t o r h	125	0.000125
g o s a h	125	0.000125
d u s	125	0.000125
s a k o r h	125	0.000125
g e h i s	125	0.000125
s k a r o	124	0.000124
a h i	124	0.000124
d a h i l	124	0.000124
l e k i h	124	0.000124
b e h a r h	124	0.000124
d a l s	124	0.000124
b e l h e l h	124	0.000124
p o t e r h	124	0.000124
l a s a h	124	0.000124
h a h a g	123	0.000123
s u i	123	0.000123
a t e g	123	0.000123
s u n i n	123	0.000123
d e l h e	123	0.000123
a t o k	123	0.000123
l e l h	123	0.000123
d a h u r	123	0.000123
d u r h	123	0.000123
g o h o r h	123	0.000123
m a m a r s	123	0.000123
m e m	123	0.000123
p a h	122	0.000122
s t a r h o r h	122	0.000122
s a h a n s	122	0.000122
a h a r s	122	0.000122
b e h a r	122	0.000122
h e n i	122	0.000122
b a d i	122	0.000122
l e k a l s	122	0.000122
s a h a l h	122	0.000122
s a m a r s	122	0.000122
b o h o r h	122	0.000122
h a l k o	122	0.000122
s t a m a r s	121	0.000121
s k e i	121	0.000121
h a h a l	121	0.000121
u a	121	0.000121
b e l o n s	121	0.000121
p o k i n	121	0.000121
d u r o	121	0.000121
m a m a	121	0.000121
s t a m a r	121	0.000121
s t a h u r s	121	0.000121
p o t o r s	120	0.00012
b a u s	120	0.00012
k a h a s	120	0.00012
b e n o s	120	0.00012
p o r h o r h	120	0.00012
b e h u r	120	0.00012
s t a h u s	120	0.00012
s u r u	120	0.00012
m e t i l	120	0.00012
