ʏ ʏ r	166	0.000694490929781
s c ɪ ð ʏ r	165	0.000690307249481
p r	162	0.000677756208582
t eiː k ʏ r	158	0.000661021487382
s y n t	157	0.000656837807082
f ouː t a	155	0.000648470446482
f j auː	153	0.000640103085883
l̥ iː t ʏ r	149	0.000623368364683
m t	147	0.000615001004083
xʷ ɛː r a	146	0.000610817323783
r ð a	146	0.000610817323783
kʰ ɔː n	142	0.000594082602584
l ð	142	0.000594082602584
k ð ʏ r	138	0.000577347881384
s a r̥ t ʏ r	136	0.000568980520785
ɪː t	136	0.000568980520785
s y n	134	0.000560613160185
s a ʏ r	133	0.000556429479885
c ɪ t͡l	132	0.000552245799585
kʰ j œː t	130	0.000543878438985
a t ʏ r	130	0.000543878438985
v ei t͡n	128	0.000535511078385
k ɔʰ t ʏ r	128	0.000535511078385
s a l̥ t	127	0.000531327398086
l s k ʏ r	125	0.000522960037486
v a r̥ t	124	0.000518776357186
l øyː v ʏ r	124	0.000518776357186
b œ	123	0.000514592676886
œ v ʏ r	123	0.000514592676886
s ɔː v	123	0.000514592676886
s ɪː t a n t ʏ r	123	0.000514592676886
l ɪː	122	0.000510408996586
l ɪ ð	120	0.000502041635986
k n t ʏ r	118	0.000493674275387
s r k ʏ r	117	0.000489490595087
v aʰ t a	117	0.000489490595087
ɪ nː ʏ r	116	0.000485306914787
c ɪ nː	115	0.000481123234487
h œ v a	114	0.000476939554187
r ouː ð ʏ r	114	0.000476939554187
eiː ʏ r	113	0.000472755873887
ɛʰ c ɪ ð	111	0.000464388513287
v a ʏ r	111	0.000464388513287
ɔʰ t ʏ r	110	0.000460204832987
kʰ r aiː	109	0.000456021152688
ç a r̥ t a	108	0.000451837472388
r ɛ kː	108	0.000451837472388
f l a	108	0.000451837472388
θ u ŋ k	108	0.000451837472388
m a r	107	0.000447653792088
s t t ʏ r	107	0.000447653792088
s ouː l ʏ r	106	0.000443470111788
θ ɛ k ʏ r	105	0.000439286431488
f l r	104	0.000435102751188
s t ʏʰ	104	0.000435102751188
n t a n t	104	0.000435102751188
ŋ ʏ r	103	0.000430919070888
p l	103	0.000430919070888
ou s d̥	102	0.000426735390588
ʏ t͡l ʏ r	102	0.000426735390588
h ɔ r ð a	101	0.000422551710289
f r ð ʏ r	100	0.000418368029989
b̥ ʏ r	100	0.000418368029989
r̥	99	0.000414184349689
s k ɔʰ t a	99	0.000414184349689
p iː r	99	0.000414184349689
ei ʏ r	98	0.000410000669389
s s ʏ r	98	0.000410000669389
v ɪ ð	98	0.000410000669389
n a θ k ʏ r	97	0.000405816989089
θ uː s k ʏ r	97	0.000405816989089
r a r̥ t ʏ r	96	0.000401633308789
s l t ʏ r	96	0.000401633308789
n ð	96	0.000401633308789
h eiː j a	96	0.000401633308789
v ɪː r	94	0.000393265948189
l ɪ t͡l	93	0.000389082267889
tʰ u ʏ r	93	0.000389082267889
p eiː n	93	0.000389082267889
h œ r ð ʏ r	93	0.000389082267889
tʰ v ei	92	0.00038489858759
t eiː r	92	0.00038489858759
h ʏ	91	0.00038071490729
s ŋ	91	0.00038071490729
œː	90	0.00037653122699
h eiː ʏ r	90	0.00037653122699
f auː	90	0.00037653122699
auː ʏ r	89	0.00037234754669
k r ai t͡n a	89	0.00037234754669
c ɪ ð ʏ r	87	0.00036398018609
s uːa	87	0.00036398018609
θ ɛ t ʏ r	87	0.00036398018609
xʷ iː ʏ r	86	0.00035979650579
s n t a	86	0.00035979650579
kʰ j œː t a	86	0.00035979650579
n s	85	0.00035561282549
f j r	84	0.00035142914519
m ɪː v ʏ r	83	0.000347245464891
ɪː ʏ r	82	0.000343061784591
ɛː v a	82	0.000343061784591
l ɪː v a	81	0.000338878104291
j t ʏ r	80	0.000334694423991
xʷ k ʏ r	80	0.000334694423991
s t͡l i r	80	0.000334694423991
s r ʏ r	80	0.000334694423991
ɛʰ c ɪ ð ʏ r	79	0.000330510743691
l ɪ cː	79	0.000330510743691
f j a t͡l	79	0.000330510743691
ŋ k	79	0.000330510743691
kʰ a k ʏ r	78	0.000326327063391
r ɛʰ k a	78	0.000326327063391
s aiː	78	0.000326327063391
s k ð ʏ r	78	0.000326327063391
auː r aiː	77	0.000322143383091
b ʏ r	77	0.000322143383091
v ɪː a	77	0.000322143383091
xʷ aː ʏ r	77	0.000322143383091
c ɛː	76	0.000317959702791
m auː n	76	0.000317959702791
n auː r a	76	0.000317959702791
s r øyː ð ʏ r	75	0.000313776022491
r ɛː p a	74	0.000309592342192
f r ʏ r	73	0.000305408661892
r eiː	73	0.000305408661892
s a s k ʏ r	73	0.000305408661892
b œ n t ʏ r	73	0.000305408661892
t r ð ʏ r	72	0.000301224981592
a r̥	72	0.000301224981592
m ʏ	72	0.000301224981592
m aː ʏ r	71	0.000297041301292
ɛʰ c ɪ t͡l	71	0.000297041301292
l uː s ʏ r	71	0.000297041301292
ɪ s k ʏ r	70	0.000292857620992
tʰ u r	69	0.000288673940692
l a θ k ʏ r	69	0.000288673940692
θ k a	68	0.000284490260392
h ɪ	67	0.000280306580092
h auː n ɪ	66	0.000276122899792
b̥ r k ʏ r	66	0.000276122899792
f ɪː t j a	66	0.000276122899792
f j ɛ ɣ	66	0.000276122899792
f l j	66	0.000276122899792
v ɪ ð ʏ r	66	0.000276122899792
ŋ r	65	0.000271939219493
h œ r a	65	0.000271939219493
a k l	65	0.000271939219493
θ ɛ l t ʏ r	65	0.000271939219493
h au l s k ʏ r	65	0.000271939219493
l ʏ	64	0.000267755539193
r j ou s d̥	64	0.000267755539193
f ɪ cː a	64	0.000267755539193
ouː ʏ r	64	0.000267755539193
f r ð	64	0.000267755539193
p ɔ	63	0.000263571858893
f v a	63	0.000263571858893
p eiː k ʏ r	63	0.000263571858893
s v e k ʏ r	62	0.000259388178593
kʰ n ɪ	62	0.000259388178593
tʰ v r	61	0.000255204498293
f j a n t ʏ r	61	0.000255204498293
tʰ œ r k ʏ r	61	0.000255204498293
kʰ v ɪː t	60	0.000251020817993
f ɪː ʏ r	60	0.000251020817993
f ʏ k l ʏ r	60	0.000251020817993
s a ŋ	60	0.000251020817993
s t j uːa	60	0.000251020817993
l a l̥ t ʏ r	60	0.000251020817993
iː t	60	0.000251020817993
s t a n a	59	0.000246837137693
s y n a	59	0.000246837137693
j a ŋ k ʏ r	59	0.000246837137693
kʰ v r	58	0.000242653457393
p k ʏ r	58	0.000242653457393
f l ouʰ t ʏ r	57	0.000238469777094
n ɛː ʏ r	57	0.000238469777094
ɔ r ð ʏ r	56	0.000234286096794
f ɪ s k	56	0.000234286096794
v a s k ʏ r	55	0.000230102416494
a t͡l i	55	0.000230102416494
l ɪ n t ʏ r	55	0.000230102416494
s œ	55	0.000230102416494
v s k ʏ r	55	0.000230102416494
ɛ ɣ a	54	0.000225918736194
kʰ v a r̥ t ʏ r	54	0.000225918736194
eiː t ʏ r	54	0.000225918736194
s θ k ʏ r	54	0.000225918736194
t r ʏ r	53	0.000221735055894
œː t	53	0.000221735055894
n l	53	0.000221735055894
n a s k ʏ r	52	0.000217551375594
l s t ʏ r	52	0.000217551375594
f ʏ ð	52	0.000217551375594
b̥ r ɛ k ʏ r	51	0.000213367695294
f j a k ʏ r	51	0.000213367695294
s v ɪː ð	51	0.000213367695294
v j a	51	0.000213367695294
f a r	50	0.000209184014994
c iː t ʏ r	50	0.000209184014994
s n ʏ r	50	0.000209184014994
f ʏ nː ʏ r	50	0.000209184014994
h auː r ð ʏ r	50	0.000209184014994
m ɪː c ɪ n t ʏ r	50	0.000209184014994
s y n t a n t ʏ r	50	0.000209184014994
f j a ŋ k ʏ r	49	0.000205000334694
s t j a r	49	0.000205000334694
s a l̥ iː r	49	0.000205000334694
θ ɛ sː ɪ nː	49	0.000205000334694
v a t͡l ʏ r	49	0.000205000334694
m a t͡l ʏ r	48	0.000200816654395
j a t͡l i r	48	0.000200816654395
p eiː r	48	0.000200816654395
p n t	48	0.000200816654395
p l t ʏ r	48	0.000200816654395
m a s k ʏ r	48	0.000200816654395
ɔː v a	48	0.000200816654395
s ɪː t j a	48	0.000200816654395
ouː l	47	0.000196632974095
ɛ t a	47	0.000196632974095
a p n	47	0.000196632974095
s c ɪ ʏ r	47	0.000196632974095
θ ɪ	47	0.000196632974095
l s d̥	47	0.000196632974095
ŋ a	47	0.000196632974095
k ouː ʏ r	46	0.000192449293795
s r t͡n a	46	0.000192449293795
tʰ v ei r a	46	0.000192449293795
l s r	46	0.000192449293795
h r ð ʏ r	46	0.000192449293795
r a l̥ t ʏ r	46	0.000192449293795
s s auː	45	0.000188265613495
kʰ s k ʏ r	45	0.000188265613495
f d̥	45	0.000188265613495
θ k r	45	0.000188265613495
kʰ j a r	45	0.000188265613495
m auː r ð ʏ r	44	0.000184081933195
ɔː ʏ r	44	0.000184081933195
l ŋ k ʏ r	44	0.000184081933195
ɪː r	44	0.000184081933195
h auː r ʏ r	44	0.000184081933195
kʰ r t͡n a	44	0.000184081933195
f j a r t͡n a	43	0.000179898252895
θ j a	43	0.000179898252895
s sː ɪ	43	0.000179898252895
h l ʏ r	43	0.000179898252895
l ɪː v ɪː ð ʏ r	43	0.000179898252895
h œ n ʏ r	42	0.000175714572595
f ɪ s t ʏ r	42	0.000175714572595
f ʏ t͡l i r	42	0.000175714572595
r øyː ɣ a	42	0.000175714572595
j ɛ	42	0.000175714572595
j a r t͡n	42	0.000175714572595
t eiː j	42	0.000175714572595
iː a	42	0.000175714572595
l t r	42	0.000175714572595
h ʏ n t a n t ʏ r	42	0.000175714572595
ɔː m a	42	0.000175714572595
n t ei t͡n	42	0.000175714572595
tʰ u a	41	0.000171530892295
tʰ v t ʏ r	41	0.000171530892295
j œ r ð ʏ r	41	0.000171530892295
n v	41	0.000171530892295
l a ŋ l ouʰ t ʏ r	41	0.000171530892295
c iː r	41	0.000171530892295
m a a	41	0.000171530892295
m a t͡l	40	0.000167347211995
h œ k ʏ r	40	0.000167347211995
s a r̥ t a	40	0.000167347211995
f ɪ s r	40	0.000167347211995
s k a ʏ r	40	0.000167347211995
n n	40	0.000167347211995
s u ŋ k ʏ r	40	0.000167347211995
b̥ r ɛ	39	0.000163163531696
f n t	39	0.000163163531696
a t͡l au ŋ k ʏ r	39	0.000163163531696
ei t͡n ʏ r	39	0.000163163531696
h ʏ n auː	39	0.000163163531696
s m t ʏ r	39	0.000163163531696
tʰ ð	39	0.000163163531696
θ ʏ rː ʏ r	39	0.000163163531696
uː s k ʏ r	39	0.000163163531696
l r k ʏ r	38	0.000158979851396
m ɪː c ɪ cː a	38	0.000158979851396
aʰ t	38	0.000158979851396
t a n ʏ r	38	0.000158979851396
n ɪ nː	38	0.000158979851396
kʰ v t ʏ r	38	0.000158979851396
t r ouː t ʏ r	38	0.000158979851396
v ɪː t a n	38	0.000158979851396
kʰ ɔː n ʏ r	38	0.000158979851396
xʷ ð	38	0.000158979851396
s ɔː v a r̥ t ʏ r	38	0.000158979851396
cː	38	0.000158979851396
v e k a	37	0.000154796171096
m ɪː c ɪ ʏ r	37	0.000154796171096
a k l ʏ r	37	0.000154796171096
l ɪ r	37	0.000154796171096
h θ	36	0.000150612490796
aː ʏ r	36	0.000150612490796
f aː a	36	0.000150612490796
n ɛː v ɪː ð ʏ r	36	0.000150612490796
r t a	36	0.000150612490796
s j œː ð ʏ r	36	0.000150612490796
h ʏ n iɛː	36	0.000150612490796
θ auː	36	0.000150612490796
ɔʰ t a	36	0.000150612490796
s ɪ nː	35	0.000146428810496
j a θ k ʏ r	35	0.000146428810496
l r øyː ð ʏ r	35	0.000146428810496
n t j a	35	0.000146428810496
r eiː r a	35	0.000146428810496
s c ɛː	35	0.000146428810496
l d̥	35	0.000146428810496
s t j œː ð ʏ r	35	0.000146428810496
s ʏ rː	35	0.000146428810496
m auː r ʏ r	35	0.000146428810496
f ɪː r	35	0.000146428810496
kʰ l ʏ r	35	0.000146428810496
tʰ v ei t͡n a	34	0.000142245130196
s s ð ʏ r	34	0.000142245130196
s t j a t͡l ʏ r	34	0.000142245130196
f j a l t ʏ r	34	0.000142245130196
s k a ŋ k ʏ r	34	0.000142245130196
h au l ouʰ t ʏ r	34	0.000142245130196
s t ʏʰ ʏ r	34	0.000142245130196
θ u ŋ r	34	0.000142245130196
ei t ʏ r	34	0.000142245130196
kʰ v ɪː ʏ r	34	0.000142245130196
kʰ ɔː v ɪː ð ʏ r	34	0.000142245130196
f j k ʏ r	34	0.000142245130196
s ɛ sː ɪ	34	0.000142245130196
f uːa	33	0.000138061449896
v ei t͡n a	33	0.000138061449896
t r ɛʰ k	33	0.000138061449896
kʰ n iɛː ʏ r	33	0.000138061449896
r ɛː	33	0.000138061449896
v ɪː v	33	0.000138061449896
s t j auː	33	0.000138061449896
h ʏ n ʏ r	33	0.000138061449896
s t a θ k ʏ r	33	0.000138061449896
n k	33	0.000138061449896
p ɔ r a	33	0.000138061449896
f aː r k ʏ r	33	0.000138061449896
f ouː t r	32	0.000133877769596
f n a	32	0.000133877769596
s ɛː r	32	0.000133877769596
s c k ʏ r	32	0.000133877769596
l ɪː v r	32	0.000133877769596
h au ŋ k	32	0.000133877769596
s ɔː m	32	0.000133877769596
m a r̥ t	32	0.000133877769596
i ŋ k ʏ r	31	0.000129694089296
s t ei ʏ r	31	0.000129694089296
s a r a	31	0.000129694089296
m ɪː c ɪ r	31	0.000129694089296
ɣ ʏ r	31	0.000129694089296
ŋ l	31	0.000129694089296
ou	31	0.000129694089296
r a r̥ t a	31	0.000129694089296
s t a ŋ k ʏ r	31	0.000129694089296
l ouː θ k ʏ r	31	0.000129694089296
t a n iɛː	31	0.000129694089296
ʏʰ t	31	0.000129694089296
u ŋ k a	31	0.000129694089296
l s auː	31	0.000129694089296
θ u t ʏ r	31	0.000129694089296
s v aʰ t n̥	31	0.000129694089296
s œ r	31	0.000129694089296
s a ð ʏ r	31	0.000129694089296
f ŋ	31	0.000129694089296
r ai	31	0.000129694089296
r eiː j a	31	0.000129694089296
t r eiː k ʏ r	31	0.000129694089296
xʷ n t ʏ r	30	0.000125510408997
n v a	30	0.000125510408997
k a r	30	0.000125510408997
ɪː a	30	0.000125510408997
xʷ aː a	30	0.000125510408997
œ a	30	0.000125510408997
b̥ a	30	0.000125510408997
kʰ j r	30	0.000125510408997
tʰ œ a	30	0.000125510408997
m ŋ k ʏ r	30	0.000125510408997
s v a r̥ t	30	0.000125510408997
n ɛː r a	30	0.000125510408997
xʷ iː t r	30	0.000125510408997
a t a	30	0.000125510408997
θ ɛ t n t ʏ r	29	0.000121326728697
ɛː r a	29	0.000121326728697
m t͡n a	29	0.000121326728697
p ɔ r t͡n	29	0.000121326728697
k a r̥ t ʏ r	29	0.000121326728697
s œː t ʏ r	29	0.000121326728697
n t a n t a n t ʏ r	29	0.000121326728697
v a n t a	29	0.000121326728697
a ŋ k	29	0.000121326728697
s a n t a n t ʏ r	29	0.000121326728697
ʏ t͡l	29	0.000121326728697
kʰ t͡n	29	0.000121326728697
c ɛː v a r̥ t ʏ r	29	0.000121326728697
θ t͡n	29	0.000121326728697
tʰ œ r ð	29	0.000121326728697
kʰ ɔː k ʏ r	29	0.000121326728697
m auː n t	29	0.000121326728697
s b̥ r	29	0.000121326728697
s l̥ t ʏ r	29	0.000121326728697
l ouʰ ʏ r	29	0.000121326728697
kʰ r i ʏ r	29	0.000121326728697
m aː t ʏ r	29	0.000121326728697
θ r aiː	29	0.000121326728697
f ɪ n t a	29	0.000121326728697
s k a k ʏ r	29	0.000121326728697
n a n t	29	0.000121326728697
s kʰ n iɛː	29	0.000121326728697
kʰ ʏ	28	0.000117143048397
f j œ r	28	0.000117143048397
tʰ v ð ʏ r	28	0.000117143048397
n ouʰ t r	28	0.000117143048397
n t a n ʏ r	28	0.000117143048397
s y n iɛː	28	0.000117143048397
h ouʰ t ʏ r	28	0.000117143048397
kʰ ɔː n ɪ	28	0.000117143048397
f a ŋ k ʏ r	28	0.000117143048397
h uːa	28	0.000117143048397
s r t ʏ r	28	0.000117143048397
s ɔː r	28	0.000117143048397
tʰ œ n	28	0.000117143048397
s au ŋ k ʏ r	28	0.000117143048397
eiː n t a	28	0.000117143048397
f œː ð ʏ r	28	0.000117143048397
h ʏ n r	28	0.000117143048397
auː r ð	28	0.000117143048397
l̥ t a n t ʏ r	28	0.000117143048397
b ð ʏ r	28	0.000117143048397
kʰ j t ʏ r	28	0.000117143048397
v ɪ s k ʏ r	27	0.000112959368097
s eiː t ʏ r	27	0.000112959368097
θ ɛ sː ɪ nː ʏ r	27	0.000112959368097
k ʏː l a	27	0.000112959368097
kʰ iɛː	27	0.000112959368097
l iɛː	27	0.000112959368097
n r k ʏ r	27	0.000112959368097
r ɪː ð ʏ r	27	0.000112959368097
t r ɛː p	27	0.000112959368097
θ ɛ ð ʏ r	27	0.000112959368097
f j auː r	27	0.000112959368097
h d̥	27	0.000112959368097
f l t	27	0.000112959368097
θ auː r	27	0.000112959368097
kʰ r i ŋ k a	27	0.000112959368097
r ɛ ʏ r	27	0.000112959368097
s t ð	27	0.000112959368097
kʰ j œː a	27	0.000112959368097
kʰ n k ʏ r	27	0.000112959368097
θ ŋ k ʏ r	27	0.000112959368097
n nː	27	0.000112959368097
p iː t a n t ʏ r	27	0.000112959368097
f ʏ t͡l au ŋ k ʏ r	27	0.000112959368097
p eiː j a	26	0.000108775687797
nː t ʏ r	26	0.000108775687797
n iː r ai t͡n	26	0.000108775687797
f a l t ʏ r	26	0.000108775687797
l r ʏ r	26	0.000108775687797
n a θ	26	0.000108775687797
s k ouː t ʏ r	26	0.000108775687797
s ʏ ð ʏ r	26	0.000108775687797
n t a n iɛː	26	0.000108775687797
s y a	26	0.000108775687797
s f ouː t ʏ r	26	0.000108775687797
v ɪː c ɪ nː	26	0.000108775687797
a ɪː ð ʏ r	26	0.000108775687797
a k a	26	0.000108775687797
l aiː	26	0.000108775687797
h t a n t ʏ r	26	0.000108775687797
ei a	26	0.000108775687797
m a n	26	0.000108775687797
s ɣ a	25	0.000104592007497
øyː ɣ ʏ r	25	0.000104592007497
f ɪ t ʏ r	25	0.000104592007497
f iː	25	0.000104592007497
n iː t a n t ʏ r	25	0.000104592007497
v ɪ n a	25	0.000104592007497
m ɪː c t ʏ r	25	0.000104592007497
auː r t͡n	25	0.000104592007497
f œ nː	25	0.000104592007497
kʰ r ð a	25	0.000104592007497
s j œː t ʏ r	25	0.000104592007497
auː k ʏ r	25	0.000104592007497
eiː r k ʏ r	25	0.000104592007497
n t n a	25	0.000104592007497
h auː r t͡n a	25	0.000104592007497
s iː ʏ r	25	0.000104592007497
ʏʰ t a	25	0.000104592007497
v a r t͡n a	25	0.000104592007497
y n	25	0.000104592007497
kʰ j ɛ ɣ	24	0.000100408327197
m r ʏ r	24	0.000100408327197
f r ɛʰ k ʏ r	24	0.000100408327197
p l r	24	0.000100408327197
b̥ k ʏ r	24	0.000100408327197
kʰ j a t͡l	24	0.000100408327197
l øyː v e k ʏ r	24	0.000100408327197
l øyː a	24	0.000100408327197
v ɪː c iː	24	0.000100408327197
xʷ iː k ʏ r	24	0.000100408327197
h eiː r a r	24	0.000100408327197
f l a ŋ k ʏ r	24	0.000100408327197
kʰ t͡n a	24	0.000100408327197
s θ ʏ rː	24	0.000100408327197
n rː	24	0.000100408327197
f ei t͡n	24	0.000100408327197
f j a s k ʏ r	24	0.000100408327197
ɔ r t͡n a	24	0.000100408327197
v aː ð ʏ r	24	0.000100408327197
n iː ð ʏ r	24	0.000100408327197
s ʏ t͡l ʏ r	24	0.000100408327197
s ɪ r	24	0.000100408327197
v iː	24	0.000100408327197
s v ɪ	24	0.000100408327197
f n ʏ r	23	9.62246468974e-05
ouː l t ʏ r	23	9.62246468974e-05
θ ɛ sː r	23	9.62246468974e-05
ouː k ʏ r	23	9.62246468974e-05
l̥ iː r aiː	23	9.62246468974e-05
s t a n r	23	9.62246468974e-05
s c iː t a	23	9.62246468974e-05
m n t a	23	9.62246468974e-05
s r a r̥ t ʏ r	23	9.62246468974e-05
t͡n a r	23	9.62246468974e-05
n a r t͡n a	23	9.62246468974e-05
kʰ kː	23	9.62246468974e-05
kʰ a t͡l i r	23	9.62246468974e-05
œ n	23	9.62246468974e-05
f j œː ʏ r	23	9.62246468974e-05
t eiː n	23	9.62246468974e-05
n t a n a	23	9.62246468974e-05
s v a r̥	23	9.62246468974e-05
m uːa	23	9.62246468974e-05
s a r t͡n a	23	9.62246468974e-05
tʰ œ v	23	9.62246468974e-05
s ɛʰ k ʏ r	23	9.62246468974e-05
f l ouː t ʏ r	23	9.62246468974e-05
n ɛː v a r̥ t a	23	9.62246468974e-05
s k ɪː ð ʏ r	23	9.62246468974e-05
i ŋ	23	9.62246468974e-05
h ouː t ʏ r	23	9.62246468974e-05
m ʏ t͡l ʏ r	23	9.62246468974e-05
a j a	23	9.62246468974e-05
m a s	23	9.62246468974e-05
h t͡l	23	9.62246468974e-05
s j a t͡l i r	22	9.20409665975e-05
l ei t͡n	22	9.20409665975e-05
xʷ iː ð ʏ r	22	9.20409665975e-05
k n t a	22	9.20409665975e-05
s k a θ k ʏ r	22	9.20409665975e-05
n t͡l ʏ r	22	9.20409665975e-05
v t͡n	22	9.20409665975e-05
p l ouː	22	9.20409665975e-05
l ouː r	22	9.20409665975e-05
s v a θ k ʏ r	22	9.20409665975e-05
a t͡l r	22	9.20409665975e-05
s y n ɪ	22	9.20409665975e-05
kʰ rː	22	9.20409665975e-05
s eiː n t	22	9.20409665975e-05
kʰ ɔː m a r̥ t ʏ r	22	9.20409665975e-05
p n a	22	9.20409665975e-05
θ d̥	22	9.20409665975e-05
a s r	22	9.20409665975e-05
h iɛː	22	9.20409665975e-05
b̥ r øyː ð ʏ r	22	9.20409665975e-05
ɔ ʏ r	22	9.20409665975e-05
h r øyː ð ʏ r	22	9.20409665975e-05
f ɪ n t	22	9.20409665975e-05
kʰ k a	22	9.20409665975e-05
t eiː a	22	9.20409665975e-05
s k l t ʏ r	22	9.20409665975e-05
m ɪː ð a	22	9.20409665975e-05
n a l̥ t	22	9.20409665975e-05
kʰ f ʏ r	22	9.20409665975e-05
n m	22	9.20409665975e-05
s ɛ t ʏ r	22	9.20409665975e-05
t ɪː ð ʏ r	22	9.20409665975e-05
s t j r	22	9.20409665975e-05
l uː s t	22	9.20409665975e-05
ɪː k ʏ r	22	9.20409665975e-05
l ɣ a	22	9.20409665975e-05
m ɪː c ɛː v a	22	9.20409665975e-05
l̥ iː r ð ʏ r	22	9.20409665975e-05
h m ʏ r	22	9.20409665975e-05
a ŋ l ouʰ t ʏ r	21	8.78572862976e-05
f j a t ʏ r	21	8.78572862976e-05
θ ʏ nː a	21	8.78572862976e-05
a n ouʰ t ʏ r	21	8.78572862976e-05
ɛ kː ʏ r	21	8.78572862976e-05
p ɔ ʏ r	21	8.78572862976e-05
v t͡l	21	8.78572862976e-05
v iː r	21	8.78572862976e-05
r ɛ k n	21	8.78572862976e-05
ɛʰ c r	21	8.78572862976e-05
m ɪː k ʏ r	21	8.78572862976e-05
øyː ɣ a ʏ r	21	8.78572862976e-05
k ʏː l ʏ	21	8.78572862976e-05
s œ nː	21	8.78572862976e-05
m s t ʏ r	21	8.78572862976e-05
œ v	21	8.78572862976e-05
m auː a	21	8.78572862976e-05
s eiː n t a	21	8.78572862976e-05
tʰ œ ð ʏ r	21	8.78572862976e-05
h n t a	21	8.78572862976e-05
r ɛ t a	21	8.78572862976e-05
n n̥	21	8.78572862976e-05
θ a r	21	8.78572862976e-05
xʷ ɛː k ʏ r	21	8.78572862976e-05
f t r	21	8.78572862976e-05
s ɛ k ʏ r	21	8.78572862976e-05
ŋ t	21	8.78572862976e-05
n t ð	21	8.78572862976e-05
s m auː n	21	8.78572862976e-05
